Date,BNP,Airbus,Deutsche,Enel,LVMH,Sanofi
2000-03-02,0.2664,0.2948589717943589,0.978,0.724961308865797,0.306,0.7764
2000-03-03,0.9762,0.9611922384476895,0.829,0.5573734247181075,0.0644,0.9072
2000-03-06,0.9622,0.33666733346669336,0.5768,0.45987176652664163,0.1726,0.3158
2000-03-07,0.592,0.8957791558311662,0.2146,0.08313066548750829,0.966,0.4962
2000-03-08,0.1248,0.6715343068613723,0.0574,0.6608445721866019,0.3724,0.077
2000-03-09,0.068,0.5265053010602121,0.4912,0.7466283440194561,0.8734,0.1272
2000-03-10,0.5046,0.14102820564112822,0.7828,0.6371877072739333,0.995,0.2962
2000-03-13,0.1772,0.08241648329665933,0.044,0.06345346009285872,0.9198,0.0114
2000-03-14,0.518,0.38967793558711744,0.0868,0.9363254477116958,0.6678,0.9778
2000-03-15,0.6412,0.9915983196639327,0.0274,0.48242317046208266,0.2634,0.4036
2000-03-16,0.8304,0.6319263852770554,0.7796,0.9736900287419854,0.5194,0.9932
2000-03-17,0.3234,0.5165033006601321,0.781,0.9692681848330754,0.3652,0.0308
2000-03-20,0.3916,0.5167033406681336,0.929,0.2270616847225293,0.1098,0.2828
2000-03-21,0.465,0.7123424684936988,0.229,0.8722087110325005,0.2032,0.8736
2000-03-22,0.4232,0.3766753350670134,0.2256,0.13619279239442847,0.6104,0.7026
2000-03-23,0.2816,0.3790758151630326,0.2562,0.40725182401061244,0.4448,0.1726
2000-03-24,0.49,0.09761952390478096,0.933,0.6999778907804555,0.9592,0.2386
2000-03-27,0.7964,0.8935787157431486,0.3144,0.6831748839265974,0.6068,0.4754
2000-03-28,0.3126,0.39747949589917986,0.8936,0.3289851868229052,0.516,0.2908
2000-03-29,0.347,0.5565113022604521,0.221,0.5954012823347336,0.5322,0.703
2000-03-30,0.504,0.02520504100820164,0.019,0.27105903161618394,0.1108,0.2274
2000-03-31,0.1612,0.7825565113022604,0.6112,0.5962856511165155,0.944,0.9284
2000-04-03,0.8594,0.6713342668533707,0.0076,0.04244970152553615,0.283,0.4054
2000-04-04,0.9996,0.9977995599119824,0.3258,0.1706831748839266,0.8084,0.7614
2000-04-05,0.1418,0.01240248049609922,0.646,0.6862701746628344,0.1864,0.558
2000-04-06,0.6236,0.46309261852370476,0.8826,0.8819367676321026,0.5074,0.3088
2000-04-07,0.3018,0.6317263452690538,0.5754,0.2259562237453018,0.5372,0.5676
2000-04-10,0.7316,0.5027005401080216,0.7048,0.09064780013265532,0.3202,0.9752
2000-04-11,0.819,0.47349469893978796,0.078,0.424718107450807,0.537,0.0116
2000-04-12,0.2604,0.28605721144228846,0.1012,0.8220207826663719,0.7432,0.9866
2000-04-13,0.8872,0.7945589117823565,0.7248,0.6898076497899625,0.4158,0.7756
2000-04-14,0.4374,0.5223044608921784,0.0406,0.6407251824010612,0.3592,0.1914
2000-04-17,0.0384,0.6531306261252251,0.6686,0.05261994251602919,0.4764,0.4298
2000-04-18,0.5278,0.16763352670534107,0.7568,0.5688702188812735,0.518,0.1412
2000-04-19,0.3416,0.9457891578315664,0.238,0.3150563785098386,0.2658,0.9762
2000-04-20,0.5044,0.7729545909181836,0.8488,0.8492151227061685,0.9622,0.9066
2000-04-25,0.9608,0.353870774154831,0.2324,0.9613088657970373,0.9024,0.2688
2000-04-26,0.508,0.8985797159431886,0.8708,0.7634313508733142,0.997,0.0232
2000-04-27,0.2022,0.8347669533906782,0.0354,0.1136413884589874,0.03,0.3836
2000-04-28,0.395,0.6277255451090218,0.7442,0.9621932345788193,0.7444,0.6032
2000-05-02,0.73,0.5813162632526505,0.9354,0.5927481759893876,0.7932,0.8294
2000-05-03,0.3812,0.1350270054010802,0.0226,0.3659075834623038,0.1258,0.582
2000-05-04,0.4928,0.07281456291258252,0.103,0.7835507406588548,0.565,0.6686
2000-05-05,0.4266,0.7381476295259052,0.896,0.2703957550298475,0.42,0.4782
2000-05-08,0.4908,0.16103220644128827,0.1156,0.282113641388459,0.2798,0.6186
2000-05-09,0.6478,0.9631926385277055,0.0388,0.15365907583462304,0.6276,0.5806
2000-05-10,0.884,0.5143028605721144,0.23,0.7181074508069865,0.4222,0.6578
2000-05-11,0.9748,0.6099219843968794,0.9568,0.9429582135750608,0.3824,0.8866
2000-05-12,0.8374,0.22024404880976195,0.4894,0.5343798363917753,0.89,0.0586
2000-05-15,0.467,0.9507901580316063,0.0956,0.46871545434446166,0.307,0.6938
2000-05-16,0.951,0.831366273254651,0.9438,0.6329869555604687,0.9584,0.6202
2000-05-17,0.254,0.2436487297459492,0.0682,0.025867786867123592,0.5056,0.3612
2000-05-18,0.1752,0.18483696739347868,0.2484,0.9635197877514924,0.3216,0.8244
2000-05-19,0.5176,0.08141628325665133,0.0306,0.01680300685385806,0.023,0.0694
2000-05-22,0.179,0.21184236847369473,0.572,0.6880389122263985,0.242,0.961
2000-05-23,0.5028,0.2454490898179636,0.8624,0.5350431129781119,0.6442,0.399
2000-05-24,0.3816,0.34746949389877974,0.1724,0.6418306433782888,0.39,0.9522
2000-05-25,0.8598,0.4680936187237448,0.96,0.9730267521556489,0.493,0.0546
2000-05-26,0.0448,0.625125025005001,0.6892,0.5876630554941411,0.5298,0.6208
2000-05-29,0.8996,0.5985197039407881,0.5578,0.43732036259120055,0.3606,0.7944
2000-05-30,0.5178,0.8129625925185037,0.8598,0.3230156975458766,0.1988,0.379
2000-05-31,0.7796,0.06701340268053611,0.7464,0.3714348883484413,0.334,0.815
2000-06-01,0.7542,0.9293858771754351,0.807,0.722308202520451,0.6422,0.139
2000-06-02,0.7208,0.8485697139427886,0.9558,0.5127128012381162,0.9712,0.3752
2000-06-05,0.8678,0.16303260652130427,0.324,0.06986513376077824,0.435,0.1384
2000-06-06,0.2352,0.3054610922184437,0.4498,0.03117399955781561,0.3726,0.2672
2000-06-07,0.7362,0.9981996399279855,0.0614,0.744417422065001,0.6724,0.1104
2000-06-08,0.2384,0.665133026605321,0.489,0.18571744417422065,0.027,0.2876
2000-06-09,0.4074,0.6323264652930586,0.21,0.425160291841698,0.471,0.926
2000-06-13,0.5468,0.20444088817763553,0.548,0.5032058368339598,0.251,0.8648
2000-06-14,0.974,0.6609321864372875,0.8534,0.8111872650895423,0.4934,0.6356
2000-06-15,0.3622,0.5549109821964393,0.429,0.15631218217996903,0.4104,0.096
2000-06-16,0.019,0.13622724544908982,0.5844,0.6199425160291842,0.191,0.963
2000-06-19,0.6596,0.8159631926385277,0.0836,0.09838602697324784,0.2522,0.8132
2000-06-20,0.4668,0.273254650930186,0.5366,0.6639398629228388,0.4742,0.8338
2000-06-21,0.1964,0.37727545509101823,0.064,0.723192571302233,0.4224,0.3052
2000-06-22,0.309,0.7585517103420684,0.6646,0.12712801238116295,0.9558,0.3328
2000-06-23,0.3456,0.14722944588917783,0.3426,0.836170683174884,0.9698,0.9716
2000-06-26,0.8048,0.4940988197639528,0.521,0.5009949148795048,0.8574,0.5836
2000-06-27,0.053,0.1760352070414083,0.49,0.8156091089984524,0.317,0.9158
2000-06-28,0.996,0.0612122424484897,0.5398,0.985407915100597,0.654,0.9738
2000-06-29,0.7632,0.5341068213642729,0.003,0.43687817820030955,0.0894,0.026
2000-06-30,0.3578,0.5531106221244249,0.7576,0.7621047977006412,0.0208,0.6246
2000-07-03,0.8658,0.2994598919783957,0.1976,0.1755472031837276,0.7024,0.8216
2000-07-04,0.3372,0.5989197839567914,0.0554,0.05549414105682069,0.1886,0.2482
2000-07-05,0.813,0.013602720544108821,0.8276,0.428255582577935,0.7308,0.4406
2000-07-06,0.719,0.016203240648129627,0.7528,0.3473358390448817,0.3712,0.0564
2000-07-07,0.5846,0.20384076815363072,0.9478,0.2880831306654875,0.912,0.9382
2000-07-10,0.8132,0.001200240048009602,0.564,0.4503648021224851,0.3998,0.55
2000-07-11,0.2582,0.8471694338867773,0.1488,0.3690028741985408,0.911,0.5686
2000-07-12,0.0916,0.6519303860772154,0.1006,0.35595843466725624,0.5426,0.3844
2000-07-13,0.0712,0.2340468093618724,0.8338,0.5520672120274154,0.4704,0.082
2000-07-17,0.7942,0.27265453090618125,0.7702,0.43311961087773604,0.8308,0.4556
2000-07-18,0.4686,0.7241448289657931,0.6038,0.47004200751713465,0.1388,0.9306
2000-07-19,0.679,0.4376875375075015,0.3246,0.6230378067654212,0.21,0.1736
2000-07-20,0.7656,0.6007201440288058,0.0124,0.4857395533937652,0.977,0.996
2000-07-21,0.1348,0.5873174634926985,0.0864,0.12425381384037143,0.3276,0.3272
2000-07-24,0.3928,0.6949389877975595,0.0016,0.5034269290294052,0.6404,0.599
2000-07-25,0.8108,0.29905981196239245,0.721,0.38425823568428036,0.6458,0.8042
2000-07-26,0.7174,0.589117823564713,0.7388,0.47357948264426264,0.4248,0.761
2000-07-27,0.4084,0.5367073414682937,0.1834,0.3119610877736016,0.9808,0.697
2000-07-28,0.747,0.375875175035007,0.096,0.6511165155869998,0.0516,0.9476
2000-07-31,0.811,0.47229445889177835,0.4734,0.5469820915321689,0.828,0.5994
2000-08-01,0.438,0.3716743348669734,0.4398,0.03073181516692461,0.7252,0.785
2000-08-02,0.8756,0.33146629325865173,0.2054,0.1145257572407694,0.7838,0.0804
2000-08-03,0.0036,0.4320864172834567,0.4336,0.17753703294273712,0.0606,0.058
2000-08-04,0.9274,0.7379475895179036,0.6406,0.8271059031616184,0.3306,0.735
2000-08-07,0.4728,0.27565513102620526,0.7058,0.4554499226177316,0.8602,0.9296
2000-08-08,0.8292,0.8779755951190238,0.0924,0.20959540128233473,0.8856,0.6426
2000-08-09,0.4934,0.5589117823564713,0.9328,0.9131107671899182,0.4146,0.2248
2000-08-10,0.1298,0.19583916783356672,0.918,0.3858058810523988,0.5652,0.6252
2000-08-11,0.4922,0.4870974194838968,0.4192,0.49878399292504977,0.2514,0.2056
2000-08-14,0.6742,0.5929185837167433,0.8304,0.3922175547203184,0.5398,0.0928
2000-08-16,0.8798,0.2862572514502901,0.102,0.7247402166703515,0.7552,0.644
2000-08-17,0.2698,0.08061612322464493,0.593,0.7627680742869777,0.0974,0.197
2000-08-18,0.3698,0.3756751350270054,0.1434,0.9971258014592085,0.0676,0.1994
2000-08-21,0.7318,0.35827165433086616,0.026,0.44306875967278353,0.022,0.8794
2000-08-22,0.6698,0.13742748549709943,0.083,0.7722750386911342,0.452,0.9784
2000-08-23,0.3592,0.0010002000400080016,0.6348,0.6829537917311519,0.6114,0.1316
2000-08-24,0.2788,0.6103220644128826,0.812,0.4037143488834844,0.3456,0.4408
2000-08-25,0.2962,0.9987997599519904,0.8048,0.8434667256245855,0.9236,0.9876
2000-08-28,0.3164,0.36187237447489495,0.7078,0.20694229493698874,0.267,0.1874
2000-08-29,0.462,0.23384676935387078,0.4442,0.70860048640283,0.354,0.6478
2000-08-30,0.074,0.3680736147229446,0.094,0.3139509175326111,0.0768,0.2446
2000-08-31,0.1538,0.9041808361672334,0.439,0.10148131770948486,0.2128,0.0406
2000-09-01,0.5456,0.5383076615323065,0.9926,0.7758125138182622,0.971,0.968
2000-09-04,0.339,0.8301660332066413,0.9728,0.0871103250055273,0.26,0.2448
2000-09-05,0.8334,0.6467293458691739,0.0904,0.07716117621047977,0.8414,0.9824
2000-09-06,0.426,0.1912382476495299,0.3592,0.2000884368781782,0.037,0.1554
2000-09-07,0.6482,0.9279855971194239,0.2524,0.9988945390227725,0.7618,0.5108
2000-09-08,0.1504,0.4998999799959992,0.1888,0.12314835286314393,0.0778,0.0888
2000-09-11,0.9492,0.5713142628525705,0.0668,0.05195666592969268,0.2482,0.2526
2000-09-12,0.458,0.6875375075015003,0.3666,0.6884810966172894,0.9738,0.889
2000-09-13,0.118,0.3064612922584517,0.4682,0.5040902056157418,0.2086,0.3432
2000-09-14,0.1186,0.49749949989998,0.7544,0.5861154101260225,0.7206,0.8336
2000-09-15,0.5186,0.6053210642128426,0.6062,0.15852310413442405,0.0438,0.1772
2000-09-18,0.2452,0.4452890578115623,0.1054,0.32743754145478665,0.117,0.2728
2000-09-19,0.4262,0.027405481096219243,0.5632,0.5158080919743533,0.7942,0.854
2000-09-20,0.0986,0.1946389277855571,0.0126,0.8686712359053725,0.6436,0.0544
2000-09-21,0.0366,0.05821164232846569,0.2868,0.8392659739111209,0.1076,0.4224
2000-09-22,0.073,0.8481696339267853,0.2572,0.3146141941189476,0.6366,0.971
2000-09-25,0.9448,0.46889377875575117,0.9276,0.19787751492372319,0.2226,0.5014
2000-09-26,0.894,0.3174634926985397,0.0484,0.5799248286535486,0.4264,0.6366
2000-09-27,0.5068,0.9893978795759152,0.6334,0.4707052841034711,0.9066,0.8632
2000-09-28,0.5604,0.8899779955991198,0.8346,0.8971921291178422,0.5544,0.639
2000-09-29,0.4638,0.8535707141428286,0.2376,0.20893212469599823,0.5724,0.7494
2000-10-02,0.9202,0.6563312662532507,0.7684,0.7517134645147027,0.4918,0.6516
2000-10-04,0.7016,0.3218643728745749,0.74,0.8416979880610215,0.1576,0.9266
2000-10-05,0.4474,0.8687737547509502,0.5188,0.9241653769621933,0.5088,0.1324
2000-10-06,0.6318,0.5633126625325064,0.0196,0.426486845014371,0.1888,0.5642
2000-10-09,0.0148,0.007001400280056011,0.174,0.013265531726730046,0.0104,0.6948
2000-10-10,0.2994,0.6495299059811962,0.3464,0.282998010170241,0.9364,0.2478
2000-10-11,0.001,0.6493298659731946,0.1896,0.9325668803891223,0.2062,0.6226
2000-10-12,0.6366,0.5699139827965594,0.2008,0.141277912889675,0.7752,0.043
2000-10-13,0.7298,0.22684536907381475,0.9746,0.7694008401503427,0.1026,0.867
2000-10-16,0.4702,0.9019803960792159,0.819,0.15100596948927703,0.525,0.3874
2000-10-17,0.7968,0.8787757551510302,0.1154,0.4784435109440637,0.1712,0.9162
2000-10-18,0.3486,0.23324664932986597,0.465,0.6595180190139288,0.1492,0.138
2000-10-19,0.7222,0.8895779155831166,0.8778,0.1481317709484855,0.854,0.2304
2000-10-20,0.452,0.0666133226645329,0.536,0.35684280344903824,0.7732,0.1154
2000-10-23,0.7436,0.15643128625725145,0.927,0.6966615078487729,0.4292,0.9588
2000-10-24,0.8946,0.7519503900780156,0.9938,0.4914879504753482,0.9654,0.6634
2000-10-25,0.528,0.8567713542708542,0.2136,0.4625248728719876,0.292,0.8968
2000-10-26,0.1322,0.9927985597119424,0.7912,0.4906035816935662,0.5582,0.4794
2000-10-27,0.343,0.41728345669133826,0.9868,0.29781118726508954,0.8174,0.1296
2000-10-30,0.9336,0.7267453490698139,0.1928,0.3776254698209153,0.6306,0.8158
2000-10-31,0.987,0.50250050010002,0.5892,0.8010170240990493,0.808,0.3148
2000-11-01,0.459,0.5819163832766553,0.0746,0.37497236347556934,0.6862,0.3404
2000-11-02,0.6484,0.1794358871774355,0.4078,0.5085120495246518,0.1426,0.8026
2000-11-03,0.3602,0.5001000200040008,0.177,0.07671899181958877,0.8264,0.7112
2000-11-06,0.2196,0.43048609721944386,0.6116,0.6261330975016582,0.6728,0.2108
2000-11-07,0.4946,0.5133026605321064,0.673,0.40636745522883044,0.1368,0.5954
2000-11-08,0.704,0.8399679935987198,0.394,0.6688038912226398,0.5656,0.6512
2000-11-09,0.4454,0.48009601920384076,0.062,0.9975679858500995,0.2244,0.9826
2000-11-10,0.1242,0.6511302260452091,0.0888,0.06522219765642273,0.0714,0.8846
2000-11-13,0.4328,0.762752550510102,0.1426,0.24718107450806986,0.0086,0.3294
2000-11-14,0.6114,0.32986597319463895,0.9944,0.8898960866681406,0.7268,0.626
2000-11-15,0.4,0.8699739947989598,0.624,0.39376520008843685,0.6898,0.9774
2000-11-16,0.0014,0.4128825765153031,0.1718,0.14923723192571303,0.3418,0.4978
2000-11-17,0.4676,0.1830366073214643,0.179,0.5896528852531505,0.2018,0.3354
2000-11-20,0.316,0.2646529305861172,0.073,0.44107892991377406,0.125,0.0372
2000-11-21,0.5528,0.6455291058211642,0.8428,0.9232810081804113,0.9264,0.498
2000-11-22,0.0232,0.051610322064412885,0.1472,0.4218439089100155,0.3382,0.419
2000-11-23,0.6316,0.1954390878175635,0.8556,0.23524209595401283,0.0352,0.958
2000-11-24,0.8616,0.4062812562512502,0.8682,0.27128012381162947,0.7392,0.2224
2000-11-27,0.5078,0.6527305461092219,0.539,0.5259783329648463,0.9268,0.1498
2000-11-28,0.342,0.8429685937187438,0.1008,0.3022330311739996,0.2472,0.8842
2000-11-29,0.495,0.8023604720944189,0.329,0.7702852089321247,0.3174,0.7332
2000-11-30,0.1666,0.5731146229245849,0.0128,0.288304222860933,0.0082,0.9584
2000-12-01,0.8452,0.10842168433686737,0.8808,0.14614194118947602,0.033,0.0162
2000-12-04,0.1122,0.21324264852970595,0.092,0.274596506743312,0.095,0.2802
2000-12-05,0.739,0.8777755551110222,0.8762,0.6683617068317489,0.7632,0.873
2000-12-06,0.7724,0.0638127625525105,0.513,0.015697545876630557,0.6524,0.0044
2000-12-07,0.8772,0.00640128025605121,0.3268,0.009285872208711032,0.3908,0.66
2000-12-08,0.3108,0.919383876775355,0.6136,0.4715896528852532,0.8132,0.1088
2000-12-11,0.9754,0.782756551310262,0.9898,0.4541233694450586,0.9686,0.905
2000-12-12,0.7108,0.005001000200040008,0.7276,0.3712137961529958,0.5984,0.3426
2000-12-13,0.373,0.14322864572914584,0.1078,0.4609772275038691,0.0428,0.235
2000-12-14,0.0194,0.36687337467493497,0.1336,0.5016581914658412,0.1732,0.5502
2000-12-15,0.8164,0.41148229645929185,0.1162,0.36192792394428475,0.0546,0.4572
2000-12-18,0.3094,0.8973794758951791,0.1624,0.567764757904046,0.9618,0.2472
2000-12-19,0.8254,0.8933786757351471,0.8892,0.5522883042228609,0.6606,0.8122
2000-12-20,0.0122,0.9145829165833167,0.04,0.2005306212690692,0.0098,0.7444
2000-12-21,0.5152,0.2486497299459892,0.0224,0.9086889232810081,0.1978,0.9434
2000-12-22,0.689,0.9243848769753951,0.5622,0.9865133760778244,0.5462,0.796
2000-12-27,0.6238,0.6999399879975995,0.224,0.9515808091974354,0.9632,0.7786
2000-12-28,0.6818,0.5681136227245449,0.2302,0.5854521335396861,0.439,0.6872
2000-12-29,0.7066,0.3744748949789958,0.765,0.027194340039796594,0.3854,0.9594
2001-01-02,0.4278,0.379875975195039,0.1412,0.14503648021224852,0.3212,0.1208
2001-01-03,0.1404,0.28465693138627723,0.9922,0.6068980764978996,0.269,0.2564
2001-01-04,0.9634,0.505501100220044,0.5434,0.8697766968826001,0.4996,0.0152
2001-01-05,0.713,0.011402280456091218,0.7734,0.12049524651779792,0.0712,0.1032
2001-01-08,0.3522,0.9247849569913983,0.171,0.010612425381384037,0.2556,0.3772
2001-01-09,0.5126,0.10362072414482897,0.2946,0.6279018350652222,0.4052,0.0884
2001-01-10,0.751,0.7323464692938588,0.6386,0.3104134424054831,0.1014,0.5012
2001-01-11,0.9494,0.6813362672534506,0.8878,0.296705726287862,0.8218,0.1936
2001-01-12,0.8474,0.23424684936987397,0.9798,0.83440194561132,0.974,0.0416
2001-01-15,0.4048,0.536507301460292,0.6656,0.7048419190802565,0.5392,0.7894
2001-01-16,0.3296,0.7219443888777756,0.2276,0.6298916648242318,0.647,0.5562
2001-01-17,0.6188,0.8767753550710142,0.8528,0.20384700420075172,0.9724,0.9102
2001-01-18,0.193,0.6827365473094619,0.6718,0.5693124032721645,0.6006,0.4378
2001-01-19,0.0586,0.17823564712942588,0.6664,0.23944284766747734,0.5492,0.0866
2001-01-22,0.9534,0.10502100420084017,0.0296,0.8016803006853858,0.3168,0.954
2001-01-23,0.3594,0.9029805961192239,0.6182,0.43908910015476454,0.7724,0.1878
2001-01-24,0.4438,0.9079815963192639,0.1124,0.6803006853858059,0.0228,0.167
2001-01-25,0.1578,0.40388077615523105,0.1826,0.8200309529073624,0.871,0.981
2001-01-26,0.561,0.14962992598519703,0.5474,0.977006411673668,0.1512,0.7702
2001-01-29,0.4002,0.389877975595119,0.8114,0.3349546760999337,0.8618,0.0916
2001-01-30,0.9218,0.6265253050610122,0.6518,0.15763873535264206,0.4626,0.8174
2001-01-31,0.6132,0.3612722544508902,0.4252,0.13398187043997348,0.237,0.7088
2001-02-01,0.147,0.714742948589718,0.1314,0.32478443510944066,0.4194,0.1162
2001-02-02,0.408,0.5605121024204841,0.0784,0.3457881936767632,0.1212,0.2442
